"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"24/06/2023 15:00:00 - 24/06/2023 16:00:00","BZN|FI","Without Sequence","10.00","",""
"24/06/2023 16:00:00 - 24/06/2023 17:00:00","BZN|FI","Without Sequence","27.52","",""
"24/06/2023 17:00:00 - 24/06/2023 18:00:00","BZN|FI","Without Sequence","51.99","",""
"24/06/2023 18:00:00 - 24/06/2023 19:00:00","BZN|FI","Without Sequence","51.01","",""
"24/06/2023 19:00:00 - 24/06/2023 20:00:00","BZN|FI","Without Sequence","53.07","",""
"24/06/2023 20:00:00 - 24/06/2023 21:00:00","BZN|FI","Without Sequence","52.01","",""
"24/06/2023 21:00:00 - 24/06/2023 22:00:00","BZN|FI","Without Sequence","50.36","",""
"24/06/2023 22:00:00 - 24/06/2023 23:00:00","BZN|FI","Without Sequence","45.30","",""
"24/06/2023 23:00:00 - 25/06/2023 00:00:00","BZN|FI","Without Sequence","38.52","",""
"25/06/2023 00:00:00 - 25/06/2023 01:00:00","BZN|FI","Without Sequence","49.47","",""
"25/06/2023 01:00:00 - 25/06/2023 02:00:00","BZN|FI","Without Sequence","45.69","",""
"25/06/2023 02:00:00 - 25/06/2023 03:00:00","BZN|FI","Without Sequence","38.12","",""
"25/06/2023 03:00:00 - 25/06/2023 04:00:00","BZN|FI","Without Sequence","34.78","",""
"25/06/2023 04:00:00 - 25/06/2023 05:00:00","BZN|FI","Without Sequence","42.65","",""
"25/06/2023 05:00:00 - 25/06/2023 06:00:00","BZN|FI","Without Sequence","46.39","",""
"25/06/2023 06:00:00 - 25/06/2023 07:00:00","BZN|FI","Without Sequence","53.59","",""
"25/06/2023 07:00:00 - 25/06/2023 08:00:00","BZN|FI","Without Sequence","55.85","",""
"25/06/2023 08:00:00 - 25/06/2023 09:00:00","BZN|FI","Without Sequence","54.00","",""
"25/06/2023 09:00:00 - 25/06/2023 10:00:00","BZN|FI","Without Sequence","32.55","",""
"25/06/2023 10:00:00 - 25/06/2023 11:00:00","BZN|FI","Without Sequence","9.92","",""
"25/06/2023 11:00:00 - 25/06/2023 12:00:00","BZN|FI","Without Sequence","0.19","",""
"25/06/2023 12:00:00 - 25/06/2023 13:00:00","BZN|FI","Without Sequence","0.89","",""
"25/06/2023 13:00:00 - 25/06/2023 14:00:00","BZN|FI","Without Sequence","0.99","",""
"25/06/2023 14:00:00 - 25/06/2023 15:00:00","BZN|FI","Without Sequence","0.96","",""
"25/06/2023 15:00:00 - 25/06/2023 16:00:00","BZN|FI","Without Sequence","5.53","",""
"25/06/2023 16:00:00 - 25/06/2023 17:00:00","BZN|FI","Without Sequence","21.65","",""
"25/06/2023 17:00:00 - 25/06/2023 18:00:00","BZN|FI","Without Sequence","59.23","",""
"25/06/2023 18:00:00 - 25/06/2023 19:00:00","BZN|FI","Without Sequence","61.90","",""
"25/06/2023 19:00:00 - 25/06/2023 20:00:00","BZN|FI","Without Sequence","61.50","",""
"25/06/2023 20:00:00 - 25/06/2023 21:00:00","BZN|FI","Without Sequence","60.54","",""
"25/06/2023 21:00:00 - 25/06/2023 22:00:00","BZN|FI","Without Sequence","60.03","",""
"25/06/2023 22:00:00 - 25/06/2023 23:00:00","BZN|FI","Without Sequence","58.50","",""
"25/06/2023 23:00:00 - 26/06/2023 00:00:00","BZN|FI","Without Sequence","56.25","",""
"26/06/2023 00:00:00 - 26/06/2023 01:00:00","BZN|FI","Without Sequence","64.90","",""
"26/06/2023 01:00:00 - 26/06/2023 02:00:00","BZN|FI","Without Sequence","60.47","",""
"26/06/2023 02:00:00 - 26/06/2023 03:00:00","BZN|FI","Without Sequence","59.91","",""
"26/06/2023 03:00:00 - 26/06/2023 04:00:00","BZN|FI","Without Sequence","59.16","",""
"26/06/2023 04:00:00 - 26/06/2023 05:00:00","BZN|FI","Without Sequence","59.43","",""
"26/06/2023 05:00:00 - 26/06/2023 06:00:00","BZN|FI","Without Sequence","64.96","",""
"26/06/2023 06:00:00 - 26/06/2023 07:00:00","BZN|FI","Without Sequence","74.03","",""
"26/06/2023 07:00:00 - 26/06/2023 08:00:00","BZN|FI","Without Sequence","129.71","",""
"26/06/2023 08:00:00 - 26/06/2023 09:00:00","BZN|FI","Without Sequence","120.58","",""
"26/06/2023 09:00:00 - 26/06/2023 10:00:00","BZN|FI","Without Sequence","101.52","",""
"26/06/2023 10:00:00 - 26/06/2023 11:00:00","BZN|FI","Without Sequence","87.90","",""
"26/06/2023 11:00:00 - 26/06/2023 12:00:00","BZN|FI","Without Sequence","81.40","",""
"26/06/2023 12:00:00 - 26/06/2023 13:00:00","BZN|FI","Without Sequence","79.63","",""
"26/06/2023 13:00:00 - 26/06/2023 14:00:00","BZN|FI","Without Sequence","73.60","",""
"26/06/2023 14:00:00 - 26/06/2023 15:00:00","BZN|FI","Without Sequence","73.35","",""
"26/06/2023 15:00:00 - 26/06/2023 16:00:00","BZN|FI","Without Sequence","84.27","",""
"26/06/2023 16:00:00 - 26/06/2023 17:00:00","BZN|FI","Without Sequence","90.72","",""
"26/06/2023 17:00:00 - 26/06/2023 18:00:00","BZN|FI","Without Sequence","81.30","",""
"26/06/2023 18:00:00 - 26/06/2023 19:00:00","BZN|FI","Without Sequence","100.00","",""
"26/06/2023 19:00:00 - 26/06/2023 20:00:00","BZN|FI","Without Sequence","93.82","",""
"26/06/2023 20:00:00 - 26/06/2023 21:00:00","BZN|FI","Without Sequence","84.91","",""
"26/06/2023 21:00:00 - 26/06/2023 22:00:00","BZN|FI","Without Sequence","69.37","",""
"26/06/2023 22:00:00 - 26/06/2023 23:00:00","BZN|FI","Without Sequence","63.45","",""
"26/06/2023 23:00:00 - 27/06/2023 00:00:00","BZN|FI","Without Sequence","56.93","",""
"27/06/2023 00:00:00 - 27/06/2023 01:00:00","BZN|FI","Without Sequence","65.03","",""
"27/06/2023 01:00:00 - 27/06/2023 02:00:00","BZN|FI","Without Sequence","62.56","",""
"27/06/2023 02:00:00 - 27/06/2023 03:00:00","BZN|FI","Without Sequence","63.34","",""
"27/06/2023 03:00:00 - 27/06/2023 04:00:00","BZN|FI","Without Sequence","65.10","",""
"27/06/2023 04:00:00 - 27/06/2023 05:00:00","BZN|FI","Without Sequence","67.86","",""
"27/06/2023 05:00:00 - 27/06/2023 06:00:00","BZN|FI","Without Sequence","72.47","",""
"27/06/2023 06:00:00 - 27/06/2023 07:00:00","BZN|FI","Without Sequence","101.99","",""
"27/06/2023 07:00:00 - 27/06/2023 08:00:00","BZN|FI","Without Sequence","89.98","",""
"27/06/2023 08:00:00 - 27/06/2023 09:00:00","BZN|FI","Without Sequence","90.53","",""
"27/06/2023 09:00:00 - 27/06/2023 10:00:00","BZN|FI","Without Sequence","77.80","",""
"27/06/2023 10:00:00 - 27/06/2023 11:00:00","BZN|FI","Without Sequence","79.62","",""
"27/06/2023 11:00:00 - 27/06/2023 12:00:00","BZN|FI","Without Sequence","78.35","",""
"27/06/2023 12:00:00 - 27/06/2023 13:00:00","BZN|FI","Without Sequence","70.71","",""
"27/06/2023 13:00:00 - 27/06/2023 14:00:00","BZN|FI","Without Sequence","65.02","",""
"27/06/2023 14:00:00 - 27/06/2023 15:00:00","BZN|FI","Without Sequence","68.12","",""
"27/06/2023 15:00:00 - 27/06/2023 16:00:00","BZN|FI","Without Sequence","76.08","",""
"27/06/2023 16:00:00 - 27/06/2023 17:00:00","BZN|FI","Without Sequence","76.36","",""
"27/06/2023 17:00:00 - 27/06/2023 18:00:00","BZN|FI","Without Sequence","80.78","",""
"27/06/2023 18:00:00 - 27/06/2023 19:00:00","BZN|FI","Without Sequence","91.78","",""
"27/06/2023 19:00:00 - 27/06/2023 20:00:00","BZN|FI","Without Sequence","104.63","",""
"27/06/2023 20:00:00 - 27/06/2023 21:00:00","BZN|FI","Without Sequence","95.79","",""
"27/06/2023 21:00:00 - 27/06/2023 22:00:00","BZN|FI","Without Sequence","114.51","",""
"27/06/2023 22:00:00 - 27/06/2023 23:00:00","BZN|FI","Without Sequence","91.66","",""
"27/06/2023 23:00:00 - 28/06/2023 00:00:00","BZN|FI","Without Sequence","79.00","",""
"28/06/2023 00:00:00 - 28/06/2023 01:00:00","BZN|FI","Without Sequence","81.81","",""
"28/06/2023 01:00:00 - 28/06/2023 02:00:00","BZN|FI","Without Sequence","76.52","",""
"28/06/2023 02:00:00 - 28/06/2023 03:00:00","BZN|FI","Without Sequence","74.44","",""
"28/06/2023 03:00:00 - 28/06/2023 04:00:00","BZN|FI","Without Sequence","74.14","",""
"28/06/2023 04:00:00 - 28/06/2023 05:00:00","BZN|FI","Without Sequence","74.40","",""
"28/06/2023 05:00:00 - 28/06/2023 06:00:00","BZN|FI","Without Sequence","92.12","",""
"28/06/2023 06:00:00 - 28/06/2023 07:00:00","BZN|FI","Without Sequence","116.03","",""
"28/06/2023 07:00:00 - 28/06/2023 08:00:00","BZN|FI","Without Sequence","131.50","",""
"28/06/2023 08:00:00 - 28/06/2023 09:00:00","BZN|FI","Without Sequence","127.92","",""
"28/06/2023 09:00:00 - 28/06/2023 10:00:00","BZN|FI","Without Sequence","113.65","",""
"28/06/2023 10:00:00 - 28/06/2023 11:00:00","BZN|FI","Without Sequence","101.89","",""
"28/06/2023 11:00:00 - 28/06/2023 12:00:00","BZN|FI","Without Sequence","99.30","",""
"28/06/2023 12:00:00 - 28/06/2023 13:00:00","BZN|FI","Without Sequence","101.18","",""
"28/06/2023 13:00:00 - 28/06/2023 14:00:00","BZN|FI","Without Sequence","97.42","",""
"28/06/2023 14:00:00 - 28/06/2023 15:00:00","BZN|FI","Without Sequence","95.59","",""
"28/06/2023 15:00:00 - 28/06/2023 16:00:00","BZN|FI","Without Sequence","95.39","",""
"28/06/2023 16:00:00 - 28/06/2023 17:00:00","BZN|FI","Without Sequence","97.60","",""
"28/06/2023 17:00:00 - 28/06/2023 18:00:00","BZN|FI","Without Sequence","107.08","",""
"28/06/2023 18:00:00 - 28/06/2023 19:00:00","BZN|FI","Without Sequence","128.92","",""
"28/06/2023 19:00:00 - 28/06/2023 20:00:00","BZN|FI","Without Sequence","155.18","",""
"28/06/2023 20:00:00 - 28/06/2023 21:00:00","BZN|FI","Without Sequence","166.37","",""
"28/06/2023 21:00:00 - 28/06/2023 22:00:00","BZN|FI","Without Sequence","157.60","",""
"28/06/2023 22:00:00 - 28/06/2023 23:00:00","BZN|FI","Without Sequence","140.00","",""
"28/06/2023 23:00:00 - 29/06/2023 00:00:00","BZN|FI","Without Sequence","106.58","",""
"29/06/2023 00:00:00 - 29/06/2023 01:00:00","BZN|FI","Without Sequence","100.00","",""
"29/06/2023 01:00:00 - 29/06/2023 02:00:00","BZN|FI","Without Sequence","92.89","",""
"29/06/2023 02:00:00 - 29/06/2023 03:00:00","BZN|FI","Without Sequence","90.04","",""
"29/06/2023 03:00:00 - 29/06/2023 04:00:00","BZN|FI","Without Sequence","89.94","",""
"29/06/2023 04:00:00 - 29/06/2023 05:00:00","BZN|FI","Without Sequence","90.50","",""
"29/06/2023 05:00:00 - 29/06/2023 06:00:00","BZN|FI","Without Sequence","104.46","",""
"29/06/2023 06:00:00 - 29/06/2023 07:00:00","BZN|FI","Without Sequence","121.81","",""
"29/06/2023 07:00:00 - 29/06/2023 08:00:00","BZN|FI","Without Sequence","130.55","",""
"29/06/2023 08:00:00 - 29/06/2023 09:00:00","BZN|FI","Without Sequence","130.31","",""
"29/06/2023 09:00:00 - 29/06/2023 10:00:00","BZN|FI","Without Sequence","116.39","",""
"29/06/2023 10:00:00 - 29/06/2023 11:00:00","BZN|FI","Without Sequence","105.95","",""
"29/06/2023 11:00:00 - 29/06/2023 12:00:00","BZN|FI","Without Sequence","98.60","",""
"29/06/2023 12:00:00 - 29/06/2023 13:00:00","BZN|FI","Without Sequence","99.99","",""
"29/06/2023 13:00:00 - 29/06/2023 14:00:00","BZN|FI","Without Sequence","98.24","",""
"29/06/2023 14:00:00 - 29/06/2023 15:00:00","BZN|FI","Without Sequence","98.60","",""
"29/06/2023 15:00:00 - 29/06/2023 16:00:00","BZN|FI","Without Sequence","100.00","",""
"29/06/2023 16:00:00 - 29/06/2023 17:00:00","BZN|FI","Without Sequence","101.12","",""
"29/06/2023 17:00:00 - 29/06/2023 18:00:00","BZN|FI","Without Sequence","112.03","",""
"29/06/2023 18:00:00 - 29/06/2023 19:00:00","BZN|FI","Without Sequence","131.26","",""
"29/06/2023 19:00:00 - 29/06/2023 20:00:00","BZN|FI","Without Sequence","166.25","",""
"29/06/2023 20:00:00 - 29/06/2023 21:00:00","BZN|FI","Without Sequence","130.15","",""
"29/06/2023 21:00:00 - 29/06/2023 22:00:00","BZN|FI","Without Sequence","113.35","",""
"29/06/2023 22:00:00 - 29/06/2023 23:00:00","BZN|FI","Without Sequence","100.00","",""
"29/06/2023 23:00:00 - 30/06/2023 00:00:00","BZN|FI","Without Sequence","95.99","",""
"30/06/2023 00:00:00 - 30/06/2023 01:00:00","BZN|FI","Without Sequence","85.10","",""
"30/06/2023 01:00:00 - 30/06/2023 02:00:00","BZN|FI","Without Sequence","75.83","",""
"30/06/2023 02:00:00 - 30/06/2023 03:00:00","BZN|FI","Without Sequence","73.72","",""
"30/06/2023 03:00:00 - 30/06/2023 04:00:00","BZN|FI","Without Sequence","71.83","",""
"30/06/2023 04:00:00 - 30/06/2023 05:00:00","BZN|FI","Without Sequence","72.02","",""
"30/06/2023 05:00:00 - 30/06/2023 06:00:00","BZN|FI","Without Sequence","76.45","",""
"30/06/2023 06:00:00 - 30/06/2023 07:00:00","BZN|FI","Without Sequence","83.19","",""
"30/06/2023 07:00:00 - 30/06/2023 08:00:00","BZN|FI","Without Sequence","93.46","",""
"30/06/2023 08:00:00 - 30/06/2023 09:00:00","BZN|FI","Without Sequence","98.08","",""
"30/06/2023 09:00:00 - 30/06/2023 10:00:00","BZN|FI","Without Sequence","84.90","",""
"30/06/2023 10:00:00 - 30/06/2023 11:00:00","BZN|FI","Without Sequence","84.98","",""
"30/06/2023 11:00:00 - 30/06/2023 12:00:00","BZN|FI","Without Sequence","84.33","",""
"30/06/2023 12:00:00 - 30/06/2023 13:00:00","BZN|FI","Without Sequence","81.39","",""
"30/06/2023 13:00:00 - 30/06/2023 14:00:00","BZN|FI","Without Sequence","80.01","",""
"30/06/2023 14:00:00 - 30/06/2023 15:00:00","BZN|FI","Without Sequence","79.15","",""
"30/06/2023 15:00:00 - 30/06/2023 16:00:00","BZN|FI","Without Sequence","76.29","",""
"30/06/2023 16:00:00 - 30/06/2023 17:00:00","BZN|FI","Without Sequence","69.67","",""
"30/06/2023 17:00:00 - 30/06/2023 18:00:00","BZN|FI","Without Sequence","68.90","",""
"30/06/2023 18:00:00 - 30/06/2023 19:00:00","BZN|FI","Without Sequence","69.14","",""
"30/06/2023 19:00:00 - 30/06/2023 20:00:00","BZN|FI","Without Sequence","68.26","",""
"30/06/2023 20:00:00 - 30/06/2023 21:00:00","BZN|FI","Without Sequence","64.60","",""
"30/06/2023 21:00:00 - 30/06/2023 22:00:00","BZN|FI","Without Sequence","60.18","",""
"30/06/2023 22:00:00 - 30/06/2023 23:00:00","BZN|FI","Without Sequence","56.58","",""
"30/06/2023 23:00:00 - 01/07/2023 00:00:00","BZN|FI","Without Sequence","39.95","",""
"01/07/2023 00:00:00 - 01/07/2023 01:00:00","BZN|FI","Without Sequence","22.37","",""
"01/07/2023 01:00:00 - 01/07/2023 02:00:00","BZN|FI","Without Sequence","20.49","",""
"01/07/2023 02:00:00 - 01/07/2023 03:00:00","BZN|FI","Without Sequence","20.17","",""
"01/07/2023 03:00:00 - 01/07/2023 04:00:00","BZN|FI","Without Sequence","19.96","",""
"01/07/2023 04:00:00 - 01/07/2023 05:00:00","BZN|FI","Without Sequence","19.77","",""
"01/07/2023 05:00:00 - 01/07/2023 06:00:00","BZN|FI","Without Sequence","20.15","",""
"01/07/2023 06:00:00 - 01/07/2023 07:00:00","BZN|FI","Without Sequence","27.96","",""
"01/07/2023 07:00:00 - 01/07/2023 08:00:00","BZN|FI","Without Sequence","39.34","",""
"01/07/2023 08:00:00 - 01/07/2023 09:00:00","BZN|FI","Without Sequence","25.26","",""
"01/07/2023 09:00:00 - 01/07/2023 10:00:00","BZN|FI","Without Sequence","29.42","",""
"01/07/2023 10:00:00 - 01/07/2023 11:00:00","BZN|FI","Without Sequence","29.87","",""
"01/07/2023 11:00:00 - 01/07/2023 12:00:00","BZN|FI","Without Sequence","24.61","",""
"01/07/2023 12:00:00 - 01/07/2023 13:00:00","BZN|FI","Without Sequence","16.83","",""
"01/07/2023 13:00:00 - 01/07/2023 14:00:00","BZN|FI","Without Sequence","4.43","",""
"01/07/2023 14:00:00 - 01/07/2023 15:00:00","BZN|FI","Without Sequence","0.07","",""
"01/07/2023 15:00:00 - 01/07/2023 16:00:00","BZN|FI","Without Sequence","0.99","",""
"01/07/2023 16:00:00 - 01/07/2023 17:00:00","BZN|FI","Without Sequence","12.67","",""
"01/07/2023 17:00:00 - 01/07/2023 18:00:00","BZN|FI","Without Sequence","52.40","",""
"01/07/2023 18:00:00 - 01/07/2023 19:00:00","BZN|FI","Without Sequence","55.84","",""
"01/07/2023 19:00:00 - 01/07/2023 20:00:00","BZN|FI","Without Sequence","58.19","",""
"01/07/2023 20:00:00 - 01/07/2023 21:00:00","BZN|FI","Without Sequence","55.87","",""
"01/07/2023 21:00:00 - 01/07/2023 22:00:00","BZN|FI","Without Sequence","55.57","",""
"01/07/2023 22:00:00 - 01/07/2023 23:00:00","BZN|FI","Without Sequence","55.12","",""
"01/07/2023 23:00:00 - 02/07/2023 00:00:00","BZN|FI","Without Sequence","45.34","",""
"02/07/2023 00:00:00 - 02/07/2023 01:00:00","BZN|FI","Without Sequence","16.45","",""
"02/07/2023 01:00:00 - 02/07/2023 02:00:00","BZN|FI","Without Sequence","3.17","",""
"02/07/2023 02:00:00 - 02/07/2023 03:00:00","BZN|FI","Without Sequence","0.01","",""
"02/07/2023 03:00:00 - 02/07/2023 04:00:00","BZN|FI","Without Sequence","0.00","",""
"02/07/2023 04:00:00 - 02/07/2023 05:00:00","BZN|FI","Without Sequence","-0.03","",""
"02/07/2023 05:00:00 - 02/07/2023 06:00:00","BZN|FI","Without Sequence","-0.05","",""
"02/07/2023 06:00:00 - 02/07/2023 07:00:00","BZN|FI","Without Sequence","-0.05","",""
"02/07/2023 07:00:00 - 02/07/2023 08:00:00","BZN|FI","Without Sequence","-0.50","",""
"02/07/2023 08:00:00 - 02/07/2023 09:00:00","BZN|FI","Without Sequence","-2.95","",""
"02/07/2023 09:00:00 - 02/07/2023 10:00:00","BZN|FI","Without Sequence","-5.03","",""
"02/07/2023 10:00:00 - 02/07/2023 11:00:00","BZN|FI","Without Sequence","-4.24","",""
"02/07/2023 11:00:00 - 02/07/2023 12:00:00","BZN|FI","Without Sequence","-3.07","",""
"02/07/2023 12:00:00 - 02/07/2023 13:00:00","BZN|FI","Without Sequence","-2.50","",""
"02/07/2023 13:00:00 - 02/07/2023 14:00:00","BZN|FI","Without Sequence","-2.31","",""
"02/07/2023 14:00:00 - 02/07/2023 15:00:00","BZN|FI","Without Sequence","-2.32","",""
"02/07/2023 15:00:00 - 02/07/2023 16:00:00","BZN|FI","Without Sequence","-1.07","",""
"02/07/2023 16:00:00 - 02/07/2023 17:00:00","BZN|FI","Without Sequence","-3.76","",""
"02/07/2023 17:00:00 - 02/07/2023 18:00:00","BZN|FI","Without Sequence","-1.07","",""
"02/07/2023 18:00:00 - 02/07/2023 19:00:00","BZN|FI","Without Sequence","0.00","",""
"02/07/2023 19:00:00 - 02/07/2023 20:00:00","BZN|FI","Without Sequence","4.97","",""
"02/07/2023 20:00:00 - 02/07/2023 21:00:00","BZN|FI","Without Sequence","28.47","",""
"02/07/2023 21:00:00 - 02/07/2023 22:00:00","BZN|FI","Without Sequence","28.28","",""
"02/07/2023 22:00:00 - 02/07/2023 23:00:00","BZN|FI","Without Sequence","21.33","",""
"02/07/2023 23:00:00 - 03/07/2023 00:00:00","BZN|FI","Without Sequence","16.83","",""
"03/07/2023 00:00:00 - 03/07/2023 01:00:00","BZN|FI","Without Sequence","21.50","",""
"03/07/2023 01:00:00 - 03/07/2023 02:00:00","BZN|FI","Without Sequence","19.97","",""
"03/07/2023 02:00:00 - 03/07/2023 03:00:00","BZN|FI","Without Sequence","17.74","",""
"03/07/2023 03:00:00 - 03/07/2023 04:00:00","BZN|FI","Without Sequence","9.93","",""
"03/07/2023 04:00:00 - 03/07/2023 05:00:00","BZN|FI","Without Sequence","9.91","",""
"03/07/2023 05:00:00 - 03/07/2023 06:00:00","BZN|FI","Without Sequence","17.97","",""
"03/07/2023 06:00:00 - 03/07/2023 07:00:00","BZN|FI","Without Sequence","39.94","",""
"03/07/2023 07:00:00 - 03/07/2023 08:00:00","BZN|FI","Without Sequence","55.30","",""
"03/07/2023 08:00:00 - 03/07/2023 09:00:00","BZN|FI","Without Sequence","57.66","",""
"03/07/2023 09:00:00 - 03/07/2023 10:00:00","BZN|FI","Without Sequence","41.66","",""
"03/07/2023 10:00:00 - 03/07/2023 11:00:00","BZN|FI","Without Sequence","21.06","",""
"03/07/2023 11:00:00 - 03/07/2023 12:00:00","BZN|FI","Without Sequence","17.35","",""
"03/07/2023 12:00:00 - 03/07/2023 13:00:00","BZN|FI","Without Sequence","16.50","",""
"03/07/2023 13:00:00 - 03/07/2023 14:00:00","BZN|FI","Without Sequence","14.74","",""
"03/07/2023 14:00:00 - 03/07/2023 15:00:00","BZN|FI","Without Sequence","11.09","",""
"03/07/2023 15:00:00 - 03/07/2023 16:00:00","BZN|FI","Without Sequence","9.99","",""
"03/07/2023 16:00:00 - 03/07/2023 17:00:00","BZN|FI","Without Sequence","17.11","",""
"03/07/2023 17:00:00 - 03/07/2023 18:00:00","BZN|FI","Without Sequence","21.96","",""
"03/07/2023 18:00:00 - 03/07/2023 19:00:00","BZN|FI","Without Sequence","52.50","",""
"03/07/2023 19:00:00 - 03/07/2023 20:00:00","BZN|FI","Without Sequence","56.60","",""
"03/07/2023 20:00:00 - 03/07/2023 21:00:00","BZN|FI","Without Sequence","53.88","",""
"03/07/2023 21:00:00 - 03/07/2023 22:00:00","BZN|FI","Without Sequence","51.17","",""
"03/07/2023 22:00:00 - 03/07/2023 23:00:00","BZN|FI","Without Sequence","45.37","",""
"03/07/2023 23:00:00 - 04/07/2023 00:00:00","BZN|FI","Without Sequence","36.95","",""
"04/07/2023 00:00:00 - 04/07/2023 01:00:00","BZN|FI","Without Sequence","22.70","",""
"04/07/2023 01:00:00 - 04/07/2023 02:00:00","BZN|FI","Without Sequence","21.53","",""
"04/07/2023 02:00:00 - 04/07/2023 03:00:00","BZN|FI","Without Sequence","20.00","",""
"04/07/2023 03:00:00 - 04/07/2023 04:00:00","BZN|FI","Without Sequence","19.80","",""
"04/07/2023 04:00:00 - 04/07/2023 05:00:00","BZN|FI","Without Sequence","21.67","",""
"04/07/2023 05:00:00 - 04/07/2023 06:00:00","BZN|FI","Without Sequence","24.95","",""
"04/07/2023 06:00:00 - 04/07/2023 07:00:00","BZN|FI","Without Sequence","46.99","",""
"04/07/2023 07:00:00 - 04/07/2023 08:00:00","BZN|FI","Without Sequence","63.45","",""
"04/07/2023 08:00:00 - 04/07/2023 09:00:00","BZN|FI","Without Sequence","64.91","",""
"04/07/2023 09:00:00 - 04/07/2023 10:00:00","BZN|FI","Without Sequence","61.99","",""
"04/07/2023 10:00:00 - 04/07/2023 11:00:00","BZN|FI","Without Sequence","37.15","",""
"04/07/2023 11:00:00 - 04/07/2023 12:00:00","BZN|FI","Without Sequence","23.57","",""
"04/07/2023 12:00:00 - 04/07/2023 13:00:00","BZN|FI","Without Sequence","24.19","",""
"04/07/2023 13:00:00 - 04/07/2023 14:00:00","BZN|FI","Without Sequence","23.86","",""
"04/07/2023 14:00:00 - 04/07/2023 15:00:00","BZN|FI","Without Sequence","23.76","",""
"04/07/2023 15:00:00 - 04/07/2023 16:00:00","BZN|FI","Without Sequence","39.22","",""
"04/07/2023 16:00:00 - 04/07/2023 17:00:00","BZN|FI","Without Sequence","51.24","",""
"04/07/2023 17:00:00 - 04/07/2023 18:00:00","BZN|FI","Without Sequence","53.76","",""
"04/07/2023 18:00:00 - 04/07/2023 19:00:00","BZN|FI","Without Sequence","55.06","",""
"04/07/2023 19:00:00 - 04/07/2023 20:00:00","BZN|FI","Without Sequence","63.00","",""
"04/07/2023 20:00:00 - 04/07/2023 21:00:00","BZN|FI","Without Sequence","60.99","",""
"04/07/2023 21:00:00 - 04/07/2023 22:00:00","BZN|FI","Without Sequence","55.97","",""
"04/07/2023 22:00:00 - 04/07/2023 23:00:00","BZN|FI","Without Sequence","54.80","",""
"04/07/2023 23:00:00 - 05/07/2023 00:00:00","BZN|FI","Without Sequence","50.00","",""
"05/07/2023 00:00:00 - 05/07/2023 01:00:00","BZN|FI","Without Sequence","43.63","",""
"05/07/2023 01:00:00 - 05/07/2023 02:00:00","BZN|FI","Without Sequence","34.57","",""
"05/07/2023 02:00:00 - 05/07/2023 03:00:00","BZN|FI","Without Sequence","30.73","",""
"05/07/2023 03:00:00 - 05/07/2023 04:00:00","BZN|FI","Without Sequence","29.99","",""
"05/07/2023 04:00:00 - 05/07/2023 05:00:00","BZN|FI","Without Sequence","31.91","",""
"05/07/2023 05:00:00 - 05/07/2023 06:00:00","BZN|FI","Without Sequence","38.66","",""
"05/07/2023 06:00:00 - 05/07/2023 07:00:00","BZN|FI","Without Sequence","46.54","",""
"05/07/2023 07:00:00 - 05/07/2023 08:00:00","BZN|FI","Without Sequence","55.08","",""
"05/07/2023 08:00:00 - 05/07/2023 09:00:00","BZN|FI","Without Sequence","58.20","",""
"05/07/2023 09:00:00 - 05/07/2023 10:00:00","BZN|FI","Without Sequence","62.33","",""
"05/07/2023 10:00:00 - 05/07/2023 11:00:00","BZN|FI","Without Sequence","62.12","",""
"05/07/2023 11:00:00 - 05/07/2023 12:00:00","BZN|FI","Without Sequence","49.52","",""
"05/07/2023 12:00:00 - 05/07/2023 13:00:00","BZN|FI","Without Sequence","45.83","",""
"05/07/2023 13:00:00 - 05/07/2023 14:00:00","BZN|FI","Without Sequence","45.00","",""
"05/07/2023 14:00:00 - 05/07/2023 15:00:00","BZN|FI","Without Sequence","43.14","",""
"05/07/2023 15:00:00 - 05/07/2023 16:00:00","BZN|FI","Without Sequence","41.45","",""
"05/07/2023 16:00:00 - 05/07/2023 17:00:00","BZN|FI","Without Sequence","39.22","",""
"05/07/2023 17:00:00 - 05/07/2023 18:00:00","BZN|FI","Without Sequence","47.60","",""
"05/07/2023 18:00:00 - 05/07/2023 19:00:00","BZN|FI","Without Sequence","58.93","",""
"05/07/2023 19:00:00 - 05/07/2023 20:00:00","BZN|FI","Without Sequence","67.38","",""
"05/07/2023 20:00:00 - 05/07/2023 21:00:00","BZN|FI","Without Sequence","62.50","",""
"05/07/2023 21:00:00 - 05/07/2023 22:00:00","BZN|FI","Without Sequence","55.96","",""
"05/07/2023 22:00:00 - 05/07/2023 23:00:00","BZN|FI","Without Sequence","51.95","",""
"05/07/2023 23:00:00 - 06/07/2023 00:00:00","BZN|FI","Without Sequence","46.03","",""
"06/07/2023 00:00:00 - 06/07/2023 01:00:00","BZN|FI","Without Sequence","40.54","",""
"06/07/2023 01:00:00 - 06/07/2023 02:00:00","BZN|FI","Without Sequence","37.30","",""
"06/07/2023 02:00:00 - 06/07/2023 03:00:00","BZN|FI","Without Sequence","36.79","",""
"06/07/2023 03:00:00 - 06/07/2023 04:00:00","BZN|FI","Without Sequence","36.99","",""
"06/07/2023 04:00:00 - 06/07/2023 05:00:00","BZN|FI","Without Sequence","41.36","",""
